subject,roi_file,contrast,activity,numvox
s04,BLA_L,ALL,0.31078,304
s04,BLA_L,EmoR-SC,0.53059,304
s04,BLA_L,EmoR-SI,0.29203,304
s04,BLA_L,EmoK,0.79129,304
s04,BLA_L,EmoM,0.91064,304
s04,BLA_L,NeuR-SC,0.65737,304
s04,BLA_L,NeuR-SI,-0.52713,304
s04,BLA_L,NeuK,-0.056432,304
s04,BLA_L,NeuM,-0.11214,304
s05,BLA_L,ALL,0.57497,281
s05,BLA_L,EmoR-SC,0.80353,281
s05,BLA_L,EmoR-SI,1.0981,281
s05,BLA_L,EmoK,-0.2942,281
s05,BLA_L,EmoM,2.1145,281
s05,BLA_L,NeuR-SC,1.223,281
s05,BLA_L,NeuR-SI,0.4495,281
s05,BLA_L,NeuK,0.010659,281
s05,BLA_L,NeuM,0.044024,281
s06,BLA_L,ALL,-0.12524,343
s06,BLA_L,EmoR-SC,0.12852,343
s06,BLA_L,EmoR-SI,0.56745,343
s06,BLA_L,EmoK,0.33561,343
s06,BLA_L,EmoM,0.40686,343
s06,BLA_L,NeuR-SC,-0.90367,343
s06,BLA_L,NeuR-SI,-0.77914,343
s06,BLA_L,NeuK,-0.71764,343
s06,BLA_L,NeuM,0.045457,343
s07,BLA_L,ALL,0.66133,262
s07,BLA_L,EmoR-SC,1.2873,262
s07,BLA_L,EmoR-SI,1.102,262
s07,BLA_L,EmoK,0.94666,262
s07,BLA_L,EmoM,1.8693,262
s07,BLA_L,NeuR-SC,-0.3794,262
s07,BLA_L,NeuR-SI,-0.010961,262
s07,BLA_L,NeuK,0.23731,262
s07,BLA_L,NeuM,0.70223,262
s08,BLA_L,ALL,0.49706,287
s08,BLA_L,EmoR-SC,1.0109,287
s08,BLA_L,EmoR-SI,0.60035,287
s08,BLA_L,EmoK,0.22109,287
s08,BLA_L,EmoM,1.1602,287
s08,BLA_L,NeuR-SC,-0.37458,287
s08,BLA_L,NeuR-SI,-0.041035,287
s08,BLA_L,NeuK,1.4404,287
s08,BLA_L,NeuM,-0.040876,287
s09,BLA_L,ALL,-0.28014,337
s09,BLA_L,EmoR-SC,0.32652,337
s09,BLA_L,EmoR-SI,-0.37527,337
s09,BLA_L,EmoK,-0.11447,337
s09,BLA_L,EmoM,-0.81898,337
s09,BLA_L,NeuR-SC,-0.82621,337
s09,BLA_L,NeuR-SI,0.80605,337
s09,BLA_L,NeuK,-0.54966,337
s09,BLA_L,NeuM,-0.61375,337
s10,BLA_L,ALL,-0.51045,283
s10,BLA_L,EmoR-SC,-0.70114,283
s10,BLA_L,EmoR-SI,-0.22623,283
s10,BLA_L,EmoK,-0.10549,283
s10,BLA_L,EmoM,-0.4835,283
s10,BLA_L,NeuR-SC,-0.26778,283
s10,BLA_L,NeuR-SI,-0.71388,283
s10,BLA_L,NeuK,-2.4498,283
s10,BLA_L,NeuM,0.83769,283
s11,BLA_L,ALL,0.6029,320
s11,BLA_L,EmoR-SC,1.8403,320
s11,BLA_L,EmoR-SI,0.69045,320
s11,BLA_L,EmoK,0.99009,320
s11,BLA_L,EmoM,-0.257,320
s11,BLA_L,NeuR-SC,1.6335,320
s11,BLA_L,NeuR-SI,0.23609,320
s11,BLA_L,NeuK,0.63711,320
s11,BLA_L,NeuM,-1.2574,320
s13,BLA_L,ALL,1.2369,385
s13,BLA_L,EmoR-SC,1.0872,385
s13,BLA_L,EmoR-SI,0.45941,385
s13,BLA_L,EmoK,1.1248,385
s13,BLA_L,EmoM,3.6017,385
s13,BLA_L,NeuR-SC,1.539,385
s13,BLA_L,NeuR-SI,1.5133,385
s13,BLA_L,NeuK,1.5069,385
s13,BLA_L,NeuM,1.001,385
s14,BLA_L,ALL,0.045674,310
s14,BLA_L,EmoR-SC,0.90187,310
s14,BLA_L,EmoR-SI,-0.33644,310
s14,BLA_L,EmoK,-0.62437,310
s14,BLA_L,EmoM,-1.4907,310
s14,BLA_L,NeuR-SC,-0.0016728,310
s14,BLA_L,NeuR-SI,1.0052,310
s14,BLA_L,NeuK,0.20062,310
s14,BLA_L,NeuM,0.19879,310
s16,BLA_L,ALL,0.23896,285
s16,BLA_L,EmoR-SC,0.62924,285
s16,BLA_L,EmoR-SI,-0.23413,285
s16,BLA_L,EmoK,0.45472,285
s16,BLA_L,EmoM,-1.2938,285
s16,BLA_L,NeuR-SC,0.61119,285
s16,BLA_L,NeuR-SI,-0.046912,285
s16,BLA_L,NeuK,0.77517,285
s16,BLA_L,NeuM,0.77158,285
s17,BLA_L,ALL,0.16089,429
s17,BLA_L,EmoR-SC,1.3855,429
s17,BLA_L,EmoR-SI,0.63968,429
s17,BLA_L,EmoK,0.89584,429
s17,BLA_L,EmoM,-0.083982,429
s17,BLA_L,NeuR-SC,-0.96507,429
s17,BLA_L,NeuR-SI,0.12902,429
s17,BLA_L,NeuK,-0.03526,429
s17,BLA_L,NeuM,-0.45804,429
s18,BLA_L,ALL,0.60672,342
s18,BLA_L,EmoR-SC,1.1835,342
s18,BLA_L,EmoR-SI,1.1878,342
s18,BLA_L,EmoK,0.28559,342
s18,BLA_L,EmoM,-0.10931,342
s18,BLA_L,NeuR-SC,0.3964,342
s18,BLA_L,NeuR-SI,1.2854,342
s18,BLA_L,NeuK,0.52242,342
s18,BLA_L,NeuM,-0.14225,342
s19,BLA_L,ALL,0.96857,383
s19,BLA_L,EmoR-SC,0.34957,383
s19,BLA_L,EmoR-SI,1.749,383
s19,BLA_L,EmoK,0.050482,383
s19,BLA_L,EmoM,0.6669,383
s19,BLA_L,NeuR-SC,1.6711,383
s19,BLA_L,NeuR-SI,1.0082,383
s19,BLA_L,NeuK,0.86008,383
s19,BLA_L,NeuM,1.3429,383
s20,BLA_L,ALL,0.15532,290
s20,BLA_L,EmoR-SC,0.37681,290
s20,BLA_L,EmoR-SI,1.7507,290
s20,BLA_L,EmoK,0.59514,290
s20,BLA_L,EmoM,0.47628,290
s20,BLA_L,NeuR-SC,-0.66921,290
s20,BLA_L,NeuR-SI,0.69028,290
s20,BLA_L,NeuK,-0.7329,290
s20,BLA_L,NeuM,-1.1375,290
s21,BLA_L,ALL,0.79834,338
s21,BLA_L,EmoR-SC,1.1645,338
s21,BLA_L,EmoR-SI,1.9411,338
s21,BLA_L,EmoK,0.40626,338
s21,BLA_L,EmoK,0.40626,338
s21,BLA_L,NeuR-SC,0.40677,338
s21,BLA_L,NeuR-SI,0.41841,338
s21,BLA_L,NeuK,0.40234,338
s21,BLA_L,NeuM,1.1025,338
s22,BLA_L,ALL,0.18052,309
s22,BLA_L,EmoR-SC,0.48728,309
s22,BLA_L,EmoR-SI,0.79495,309
s22,BLA_L,EmoK,-0.0012208,309
s22,BLA_L,EmoM,-0.90943,309
s22,BLA_L,NeuR-SC,-0.3544,309
s22,BLA_L,NeuR-SI,0.86146,309
s22,BLA_L,NeuK,0.37641,309
s22,BLA_L,NeuM,0.14531,309
s23,BLA_L,ALL,0.34119,328
s23,BLA_L,EmoR-SC,0.9795,328
s23,BLA_L,EmoR-SI,0.35739,328
s23,BLA_L,EmoK,0.73474,328
s23,BLA_L,EmoM,-0.37019,328
s23,BLA_L,NeuR-SC,0.94498,328
s23,BLA_L,NeuR-SI,-0.0701,328
s23,BLA_L,NeuK,-0.82699,328
s23,BLA_L,NeuM,0.96571,328
s25,BLA_L,ALL,0.082486,450
s25,BLA_L,EmoR-SC,0.54848,450
s25,BLA_L,EmoR-SI,0.3913,450
s25,BLA_L,EmoK,0.78951,450
s25,BLA_L,EmoM,-1.6865,450
s25,BLA_L,NeuR-SC,0.12834,450
s25,BLA_L,NeuR-SI,-0.32362,450
s25,BLA_L,NeuK,-0.12194,450
s25,BLA_L,NeuM,-0.015548,450
s26,BLA_L,ALL,-0.49349,265
s26,BLA_L,EmoR-SC,-1.7753,265
s26,BLA_L,EmoR-SI,-0.087801,265
s26,BLA_L,EmoK,-0.21887,265
s26,BLA_L,EmoM,-1.6323,265
s26,BLA_L,NeuR-SC,-0.17006,265
s26,BLA_L,NeuR-SI,-0.84763,265
s26,BLA_L,NeuK,-0.58161,265
s26,BLA_L,NeuM,1.7374,265
s27,BLA_L,ALL,-0.16161,225
s27,BLA_L,EmoR-SC,0.41082,225
s27,BLA_L,EmoR-SI,-0.70456,225
s27,BLA_L,EmoK,0.17584,225
s27,BLA_L,EmoM,-0.55101,225
s27,BLA_L,NeuR-SC,0.56089,225
s27,BLA_L,NeuR-SI,-0.32903,225
s27,BLA_L,NeuK,-0.038693,225
s27,BLA_L,NeuM,-1.1142,225
s28,BLA_L,ALL,0.41431,293
s28,BLA_L,EmoR-SC,0.67942,293
s28,BLA_L,EmoR-SI,0.23674,293
s28,BLA_L,EmoK,-0.22024,293
s28,BLA_L,EmoM,-0.22371,293
s28,BLA_L,NeuR-SC,-0.44711,293
s28,BLA_L,NeuR-SI,1.3543,293
s28,BLA_L,NeuK,0.77089,293
s28,BLA_L,NeuM,1.3142,293
s04,CeM_L,ALL,1.4837,30
s04,CeM_L,EmoR-SC,2.1222,30
s04,CeM_L,EmoR-SI,1.2148,30
s04,CeM_L,EmoK,1.424,30
s04,CeM_L,EmoM,4.9251,30
s04,CeM_L,NeuR-SC,1.7295,30
s04,CeM_L,NeuR-SI,0.15472,30
s04,CeM_L,NeuK,1.9688,30
s04,CeM_L,NeuM,-1.6696,30
s05,CeM_L,ALL,1.8185,31
s05,CeM_L,EmoR-SC,0.32147,31
s05,CeM_L,EmoR-SI,2.8151,31
s05,CeM_L,EmoK,1.1935,31
s05,CeM_L,EmoM,-1.3295,31
s05,CeM_L,NeuR-SC,2.0173,31
s05,CeM_L,NeuR-SI,0.68182,31
s05,CeM_L,NeuK,2.5418,31
s05,CeM_L,NeuM,5.4028,31
s06,CeM_L,ALL,1.716,13
s06,CeM_L,EmoR-SC,0.80509,13
s06,CeM_L,EmoR-SI,1.4686,13
s06,CeM_L,EmoK,2.2752,13
s06,CeM_L,EmoM,6.0042,13
s06,CeM_L,NeuR-SC,2.5692,13
s06,CeM_L,NeuR-SI,-1.5007,13
s06,CeM_L,NeuK,1.258,13
s06,CeM_L,NeuM,-0.019839,13
s07,CeM_L,ALL,-0.27956,13
s07,CeM_L,EmoR-SC,1.8549,13
s07,CeM_L,EmoR-SI,1.3997,13
s07,CeM_L,EmoK,-0.40241,13
s07,CeM_L,EmoM,-5.786,13
s07,CeM_L,NeuR-SC,1.0272,13
s07,CeM_L,NeuR-SI,-1.4349,13
s07,CeM_L,NeuK,-2.5108,13
s07,CeM_L,NeuM,2.7795,13
s08,CeM_L,ALL,1.2691,36
s08,CeM_L,EmoR-SC,1.2384,36
s08,CeM_L,EmoR-SI,1.4567,36
s08,CeM_L,EmoK,2.4164,36
s08,CeM_L,EmoM,0.39817,36
s08,CeM_L,NeuR-SC,-0.53768,36
s08,CeM_L,NeuR-SI,1.8101,36
s08,CeM_L,NeuK,3.2516,36
s08,CeM_L,NeuM,0.11875,36
s09,CeM_L,ALL,-0.45538,45
s09,CeM_L,EmoR-SC,0.81967,45
s09,CeM_L,EmoR-SI,-2.9968,45
s09,CeM_L,EmoK,0.60284,45
s09,CeM_L,EmoM,-2.0963,45
s09,CeM_L,NeuR-SC,2.5279,45
s09,CeM_L,NeuR-SI,-2.3535,45
s09,CeM_L,NeuK,-0.86885,45
s09,CeM_L,NeuM,-0.2915,45
s10,CeM_L,ALL,2.1255,23
s10,CeM_L,EmoR-SC,0.71747,23
s10,CeM_L,EmoR-SI,2.7774,23
s10,CeM_L,EmoK,2.9442,23
s10,CeM_L,EmoM,5.1955,23
s10,CeM_L,NeuR-SC,-2.5094,23
s10,CeM_L,NeuR-SI,2.6934,23
s10,CeM_L,NeuK,2.2756,23
s10,CeM_L,NeuM,3.8748,23
s11,CeM_L,ALL,1.5558,39
s11,CeM_L,EmoR-SC,1.726,39
s11,CeM_L,EmoR-SI,3.2237,39
s11,CeM_L,EmoK,1.5649,39
s11,CeM_L,EmoM,0.19663,39
s11,CeM_L,NeuR-SC,-2.2445,39
s11,CeM_L,NeuR-SI,2.3199,39
s11,CeM_L,NeuK,1.4083,39
s11,CeM_L,NeuM,4.7905,39
s13,CeM_L,ALL,5.0954,36
s13,CeM_L,EmoR-SC,7.7393,36
s13,CeM_L,EmoR-SI,1.2366,36
s13,CeM_L,EmoK,3.6952,36
s13,CeM_L,EmoM,12.1186,36
s13,CeM_L,NeuR-SC,6.7604,36
s13,CeM_L,NeuR-SI,3.6881,36
s13,CeM_L,NeuK,6.2363,36
s13,CeM_L,NeuM,4.8123,36
s14,CeM_L,ALL,-0.037689,52
s14,CeM_L,EmoR-SC,2.5611,52
s14,CeM_L,EmoR-SI,1.007,52
s14,CeM_L,EmoK,-1.4017,52
s14,CeM_L,EmoM,-5.6262,52
s14,CeM_L,NeuR-SC,2.3954,52
s14,CeM_L,NeuR-SI,1.9859,52
s14,CeM_L,NeuK,-0.74251,52
s14,CeM_L,NeuM,-2.3434,52
s16,CeM_L,ALL,2.8942,31
s16,CeM_L,EmoR-SC,3.5599,31
s16,CeM_L,EmoR-SI,4.1469,31
s16,CeM_L,EmoK,2.926,31
s16,CeM_L,EmoM,2.5753,31
s16,CeM_L,NeuR-SC,1.1795,31
s16,CeM_L,NeuR-SI,1.1135,31
s16,CeM_L,NeuK,2.4618,31
s16,CeM_L,NeuM,7.2744,31
s17,CeM_L,ALL,-0.98146,41
s17,CeM_L,EmoR-SC,-3.8504,41
s17,CeM_L,EmoR-SI,0.67153,41
s17,CeM_L,EmoK,1.2195,41
s17,CeM_L,EmoM,-1.2919,41
s17,CeM_L,NeuR-SC,-3.65,41
s17,CeM_L,NeuR-SI,-0.65712,41
s17,CeM_L,NeuK,-1.0909,41
s17,CeM_L,NeuM,-0.60347,41
s18,CeM_L,ALL,-2.1332,25
s18,CeM_L,EmoR-SC,-1.1155,25
s18,CeM_L,EmoR-SI,-2.8122,25
s18,CeM_L,EmoK,-3.1295,25
s18,CeM_L,EmoM,-5.9743,25
s18,CeM_L,NeuR-SC,-1.8657,25
s18,CeM_L,NeuR-SI,-2.5617,25
s18,CeM_L,NeuK,-0.76199,25
s18,CeM_L,NeuM,1.0449,25
s19,CeM_L,ALL,2.2705,24
s19,CeM_L,EmoR-SC,3.91,24
s19,CeM_L,EmoR-SI,2.6088,24
s19,CeM_L,EmoK,2.2226,24
s19,CeM_L,EmoM,3.0898,24
s19,CeM_L,NeuR-SC,1.2426,24
s19,CeM_L,NeuR-SI,2.0226,24
s19,CeM_L,NeuK,2.3465,24
s19,CeM_L,NeuM,0.85732,24
s20,CeM_L,ALL,0.8471,45
s20,CeM_L,EmoR-SC,4.7099,45
s20,CeM_L,EmoR-SI,2.2054,45
s20,CeM_L,EmoK,0.052632,45
s20,CeM_L,EmoM,1.0234,45
s20,CeM_L,NeuR-SC,-0.11929,45
s20,CeM_L,NeuR-SI,0.15158,45
s20,CeM_L,NeuK,-0.8179,45
s20,CeM_L,NeuM,-0.56797,45
s21,CeM_L,ALL,2.2633,47
s21,CeM_L,EmoR-SC,5.0787,47
s21,CeM_L,EmoR-SI,4.2055,47
s21,CeM_L,EmoK,3.9907,47
s21,CeM_L,EmoK,3.9907,47
s21,CeM_L,NeuR-SC,1.153,47
s21,CeM_L,NeuR-SI,-1.1846,47
s21,CeM_L,NeuK,0.25184,47
s21,CeM_L,NeuM,2.7691,47
s22,CeM_L,ALL,4.5639,26
s22,CeM_L,EmoR-SC,7.1613,26
s22,CeM_L,EmoR-SI,7.7538,26
s22,CeM_L,EmoK,4.3284,26
s22,CeM_L,EmoM,0.85714,26
s22,CeM_L,NeuR-SC,4.186,26
s22,CeM_L,NeuR-SI,1.7348,26
s22,CeM_L,NeuK,3.6927,26
s22,CeM_L,NeuM,5.1731,26
s23,CeM_L,ALL,-0.41461,19
s23,CeM_L,EmoR-SC,-0.9217,19
s23,CeM_L,EmoR-SI,0.92284,19
s23,CeM_L,EmoK,-1.3954,19
s23,CeM_L,EmoM,0.81694,19
s23,CeM_L,NeuR-SC,1.0146,19
s23,CeM_L,NeuR-SI,-0.89063,19
s23,CeM_L,NeuK,-0.55783,19
s23,CeM_L,NeuM,-2.4375,19
s25,CeM_L,ALL,2.0841,22
s25,CeM_L,EmoR-SC,4.057,22
s25,CeM_L,EmoR-SI,1.8756,22
s25,CeM_L,EmoK,3.0169,22
s25,CeM_L,EmoM,1.7582,22
s25,CeM_L,NeuR-SC,0.77494,22
s25,CeM_L,NeuR-SI,-1.3218,22
s25,CeM_L,NeuK,4.7738,22
s25,CeM_L,NeuM,0.55808,22
s26,CeM_L,ALL,3.0283,19
s26,CeM_L,EmoR-SC,-1.8747,19
s26,CeM_L,EmoR-SI,7.5492,19
s26,CeM_L,EmoK,2.3275,19
s26,CeM_L,EmoM,2.7194,19
s26,CeM_L,NeuR-SC,3.4474,19
s26,CeM_L,NeuR-SI,0.63634,19
s26,CeM_L,NeuK,-1.7152,19
s26,CeM_L,NeuM,12.7585,19
s27,CeM_L,ALL,0.66869,31
s27,CeM_L,EmoR-SC,-0.065783,31
s27,CeM_L,EmoR-SI,1.564,31
s27,CeM_L,EmoK,3.3511,31
s27,CeM_L,EmoM,-2.2278,31
s27,CeM_L,NeuR-SC,1.233,31
s27,CeM_L,NeuR-SI,0.50075,31
s27,CeM_L,NeuK,1.9574,31
s27,CeM_L,NeuM,-1.4568,31
s28,CeM_L,ALL,0.89823,19
s28,CeM_L,EmoR-SC,0.3327,19
s28,CeM_L,EmoR-SI,1.3338,19
s28,CeM_L,EmoK,-0.49924,19
s28,CeM_L,EmoM,1.8873,19
s28,CeM_L,NeuR-SC,1.7681,19
s28,CeM_L,NeuR-SI,1.6446,19
s28,CeM_L,NeuK,-0.72145,19
s28,CeM_L,NeuM,1.5484,19
s04,MedA_L,ALL,2.3654,75
s04,MedA_L,EmoR-SC,2.945,75
s04,MedA_L,EmoR-SI,2.0775,75
s04,MedA_L,EmoK,4.196,75
s04,MedA_L,EmoM,3.5794,75
s04,MedA_L,NeuR-SC,2.465,75
s04,MedA_L,NeuR-SI,1.6034,75
s04,MedA_L,NeuK,0.84568,75
s04,MedA_L,NeuM,1.211,75
s05,MedA_L,ALL,1.0999,79
s05,MedA_L,EmoR-SC,2.1819,79
s05,MedA_L,EmoR-SI,1.6734,79
s05,MedA_L,EmoK,0.35813,79
s05,MedA_L,EmoM,0.09706,79
s05,MedA_L,NeuR-SC,1.2387,79
s05,MedA_L,NeuR-SI,0.83457,79
s05,MedA_L,NeuK,1.9106,79
s05,MedA_L,NeuM,-0.79498,79
s06,MedA_L,ALL,1.3044,66
s06,MedA_L,EmoR-SC,1.1794,66
s06,MedA_L,EmoR-SI,2.039,66
s06,MedA_L,EmoK,1.1413,66
s06,MedA_L,EmoM,1.4377,66
s06,MedA_L,NeuR-SC,-0.020238,66
s06,MedA_L,NeuR-SI,3.2948,66
s06,MedA_L,NeuK,-0.65977,66
s06,MedA_L,NeuM,2.7412,66
s07,MedA_L,ALL,0.47798,84
s07,MedA_L,EmoR-SC,3.6856,84
s07,MedA_L,EmoR-SI,2.2354,84
s07,MedA_L,EmoK,-2.8657,84
s07,MedA_L,EmoM,-3.2571,84
s07,MedA_L,NeuR-SC,2.2787,84
s07,MedA_L,NeuR-SI,-0.62297,84
s07,MedA_L,NeuK,0.73824,84
s07,MedA_L,NeuM,-0.4948,84
s08,MedA_L,ALL,2.5221,72
s08,MedA_L,EmoR-SC,3.1648,72
s08,MedA_L,EmoR-SI,2.2762,72
s08,MedA_L,EmoK,3.825,72
s08,MedA_L,EmoM,3.4705,72
s08,MedA_L,NeuR-SC,1.1831,72
s08,MedA_L,NeuR-SI,3.5138,72
s08,MedA_L,NeuK,1.6339,72
s08,MedA_L,NeuM,1.1095,72
s09,MedA_L,ALL,0.10014,101
s09,MedA_L,EmoR-SC,0.58212,101
s09,MedA_L,EmoR-SI,-1.9629,101
s09,MedA_L,EmoK,-0.071604,101
s09,MedA_L,EmoM,-0.99923,101
s09,MedA_L,NeuR-SC,2.4174,101
s09,MedA_L,NeuR-SI,0.23844,101
s09,MedA_L,NeuK,0.79307,101
s09,MedA_L,NeuM,-0.70021,101
s10,MedA_L,ALL,-0.83029,51
s10,MedA_L,EmoR-SC,-0.45209,51
s10,MedA_L,EmoR-SI,2.3797,51
s10,MedA_L,EmoK,-1.2854,51
s10,MedA_L,EmoM,-0.24202,51
s10,MedA_L,NeuR-SC,0.90703,51
s10,MedA_L,NeuR-SI,-0.41783,51
s10,MedA_L,NeuK,-3.8265,51
s10,MedA_L,NeuM,-4.8527,51
s11,MedA_L,ALL,2.5238,106
s11,MedA_L,EmoR-SC,4.4803,106
s11,MedA_L,EmoR-SI,2.4109,106
s11,MedA_L,EmoK,3.0385,106
s11,MedA_L,EmoM,1.4377,106
s11,MedA_L,NeuR-SC,2.5202,106
s11,MedA_L,NeuR-SI,4.0238,106
s11,MedA_L,NeuK,1.8609,106
s11,MedA_L,NeuM,-0.0026539,106
s13,MedA_L,ALL,1.5008,84
s13,MedA_L,EmoR-SC,1.6956,84
s13,MedA_L,EmoR-SI,3.8101,84
s13,MedA_L,EmoK,0.14448,84
s13,MedA_L,EmoM,10.3278,84
s13,MedA_L,NeuR-SC,1.2994,84
s13,MedA_L,NeuR-SI,1.7771,84
s13,MedA_L,NeuK,0.13415,84
s13,MedA_L,NeuM,-0.42048,84
s14,MedA_L,ALL,0.59204,116
s14,MedA_L,EmoR-SC,2.4565,116
s14,MedA_L,EmoR-SI,1.0382,116
s14,MedA_L,EmoK,-0.10196,116
s14,MedA_L,EmoM,1.3243,116
s14,MedA_L,NeuR-SC,2.3882,116
s14,MedA_L,NeuR-SI,0.43554,116
s14,MedA_L,NeuK,0.4012,116
s14,MedA_L,NeuM,-2.9617,116
s16,MedA_L,ALL,3.4024,78
s16,MedA_L,EmoR-SC,5.8185,78
s16,MedA_L,EmoR-SI,4.7989,78
s16,MedA_L,EmoK,3.2969,78
s16,MedA_L,EmoM,4.5498,78
s16,MedA_L,NeuR-SC,1.8195,78
s16,MedA_L,NeuR-SI,1.3517,78
s16,MedA_L,NeuK,2.9597,78
s16,MedA_L,NeuM,2.6106,78
s17,MedA_L,ALL,1.0913,111
s17,MedA_L,EmoR-SC,2.4912,111
s17,MedA_L,EmoR-SI,2.3842,111
s17,MedA_L,EmoK,3.0289,111
s17,MedA_L,EmoM,-0.73735,111
s17,MedA_L,NeuR-SC,1.1165,111
s17,MedA_L,NeuR-SI,0.57879,111
s17,MedA_L,NeuK,0.090332,111
s17,MedA_L,NeuM,0.24849,111
s18,MedA_L,ALL,0.39028,82
s18,MedA_L,EmoR-SC,0.56734,82
s18,MedA_L,EmoR-SI,3.5592,82
s18,MedA_L,EmoK,-1.3547,82
s18,MedA_L,EmoM,0.34645,82
s18,MedA_L,NeuR-SC,0.2613,82
s18,MedA_L,NeuR-SI,-0.28469,82
s18,MedA_L,NeuK,1.8026,82
s18,MedA_L,NeuM,-2.2171,82
s19,MedA_L,ALL,2.3417,80
s19,MedA_L,EmoR-SC,5.639,80
s19,MedA_L,EmoR-SI,0.40158,80
s19,MedA_L,EmoK,0.17334,80
s19,MedA_L,EmoM,2.8848,80
s19,MedA_L,NeuR-SC,1.5006,80
s19,MedA_L,NeuR-SI,3.3698,80
s19,MedA_L,NeuK,2.5281,80
s19,MedA_L,NeuM,2.3267,80
s20,MedA_L,ALL,2.1376,99
s20,MedA_L,EmoR-SC,1.1011,99
s20,MedA_L,EmoR-SI,5.8895,99
s20,MedA_L,EmoK,2.0917,99
s20,MedA_L,EmoM,2.6373,99
s20,MedA_L,NeuR-SC,0.52523,99
s20,MedA_L,NeuR-SI,3.9473,99
s20,MedA_L,NeuK,0.091203,99
s20,MedA_L,NeuM,1.1792,99
s21,MedA_L,ALL,2.0843,101
s21,MedA_L,EmoR-SC,3.1755,101
s21,MedA_L,EmoR-SI,3.0103,101
s21,MedA_L,EmoK,2.4008,101
s21,MedA_L,EmoK,2.4008,101
s21,MedA_L,NeuR-SC,0.43521,101
s21,MedA_L,NeuR-SI,0.87851,101
s21,MedA_L,NeuK,2.3199,101
s21,MedA_L,NeuM,3.799,101
s22,MedA_L,ALL,4.353,64
s22,MedA_L,EmoR-SC,5.2442,64
s22,MedA_L,EmoR-SI,5.9445,64
s22,MedA_L,EmoK,4.2946,64
s22,MedA_L,EmoM,0.85867,64
s22,MedA_L,NeuR-SC,5.5263,64
s22,MedA_L,NeuR-SI,3.7583,64
s22,MedA_L,NeuK,3.6014,64
s22,MedA_L,NeuM,5.011,64
s23,MedA_L,ALL,0.57715,61
s23,MedA_L,EmoR-SC,1.3717,61
s23,MedA_L,EmoR-SI,0.97332,61
s23,MedA_L,EmoK,1.461,61
s23,MedA_L,EmoM,-0.90955,61
s23,MedA_L,NeuR-SC,1.1616,61
s23,MedA_L,NeuR-SI,-0.12531,61
s23,MedA_L,NeuK,0.2917,61
s23,MedA_L,NeuM,0.058546,61
s25,MedA_L,ALL,1.1314,75
s25,MedA_L,EmoR-SC,0.75111,75
s25,MedA_L,EmoR-SI,2.7847,75
s25,MedA_L,EmoK,0.85437,75
s25,MedA_L,EmoM,1.0809,75
s25,MedA_L,NeuR-SC,0.76952,75
s25,MedA_L,NeuR-SI,1.6465,75
s25,MedA_L,NeuK,0.37453,75
s25,MedA_L,NeuM,0.029647,75
s26,MedA_L,ALL,1.9852,59
s26,MedA_L,EmoR-SC,4.233,59
s26,MedA_L,EmoR-SI,4.4179,59
s26,MedA_L,EmoK,2.0267,59
s26,MedA_L,EmoM,-1.3421,59
s26,MedA_L,NeuR-SC,2.7409,59
s26,MedA_L,NeuR-SI,2.3709,59
s26,MedA_L,NeuK,-0.84217,59
s26,MedA_L,NeuM,2.3347,59
s27,MedA_L,ALL,1.393,69
s27,MedA_L,EmoR-SC,1.2747,69
s27,MedA_L,EmoR-SI,1.7721,69
s27,MedA_L,EmoK,2.6928,69
s27,MedA_L,EmoM,-0.21625,69
s27,MedA_L,NeuR-SC,2.7872,69
s27,MedA_L,NeuR-SI,1.1123,69
s27,MedA_L,NeuK,1.971,69
s27,MedA_L,NeuM,-0.9267,69
s28,MedA_L,ALL,1.0225,72
s28,MedA_L,EmoR-SC,1.5726,72
s28,MedA_L,EmoR-SI,3.2577,72
s28,MedA_L,EmoK,-0.80938,72
s28,MedA_L,EmoM,1.8789,72
s28,MedA_L,NeuR-SC,0.62049,72
s28,MedA_L,NeuR-SI,1.5456,72
s28,MedA_L,NeuK,-0.31349,72
s28,MedA_L,NeuM,0.30885,72
s04,CorA_L,ALL,1.4,111
s04,CorA_L,EmoR-SC,3.3942,111
s04,CorA_L,EmoR-SI,0.52426,111
s04,CorA_L,EmoK,1.1178,111
s04,CorA_L,EmoM,2.6599,111
s04,CorA_L,NeuR-SC,-0.71495,111
s04,CorA_L,NeuR-SI,0.35636,111
s04,CorA_L,NeuK,1.0553,111
s04,CorA_L,NeuM,2.807,111
s05,CorA_L,ALL,0.83883,126
s05,CorA_L,EmoR-SC,1.7715,126
s05,CorA_L,EmoR-SI,1.9431,126
s05,CorA_L,EmoK,-1.1997,126
s05,CorA_L,EmoM,-1.7889,126
s05,CorA_L,NeuR-SC,0.66855,126
s05,CorA_L,NeuR-SI,0.70677,126
s05,CorA_L,NeuK,-0.067391,126
s05,CorA_L,NeuM,3.9679,126
s06,CorA_L,ALL,1.4443,121
s06,CorA_L,EmoR-SC,0.20301,121
s06,CorA_L,EmoR-SI,2.4836,121
s06,CorA_L,EmoK,2.659,121
s06,CorA_L,EmoM,0.66199,121
s06,CorA_L,NeuR-SC,1.6118,121
s06,CorA_L,NeuR-SI,1.811,121
s06,CorA_L,NeuK,0.94933,121
s06,CorA_L,NeuM,0.90467,121
s07,CorA_L,ALL,2.1768,137
s07,CorA_L,EmoR-SC,2.6416,137
